* Measurement data measured by REW V5.20.8
* Source: Generic_1 [plughw:1,0], Capture (Capture), R, volume: 0.508
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: 10 Jul, 2022 10:34:33 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Jul 10
* Smoothing: 1/48 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), dBFS(dBFS), Phase(degrees)
4674.316785, -16.125, 133.5663
4674.682996, -16.129, 133.5546
4675.049207, -16.132, 133.5429
4675.415418, -16.136, 133.5312
4675.781629, -16.140, 133.5195
4676.147840, -16.144, 133.5079
4676.514051, -16.147, 133.4962
4676.880262, -16.151, 133.4846
4677.246473, -16.155, 133.4729
4677.612684, -16.159, 133.4613
4677.978895, -16.163, 133.4496
4678.345106, -16.166, 133.4380
4678.711317, -16.170, 133.4264
4679.077528, -16.174, 133.4148
4679.443739, -16.178, 133.4032
4679.809950, -16.181, 133.3916
4680.176160, -16.185, 133.3800
4680.542371, -16.189, 133.3685
4680.908582, -16.193, 133.3569
4681.274793, -16.196, 133.3453
4681.641004, -16.200, 133.3338
4682.007215, -16.204, 133.3222
4682.373426, -16.208, 133.3107
4682.739637, -16.212, 133.2992
4683.105848, -16.215, 133.2877
4683.472059, -16.219, 133.2761
4683.838270, -16.223, 133.2646
4684.204481, -16.227, 133.2531
4684.570692, -16.230, 133.2416
4684.936903, -16.234, 133.2302
4685.303114, -16.238, 133.2187
4685.669325, -16.242, 133.2072
4686.035536, -16.245, 133.1957
4686.401747, -16.249, 133.1843
4686.767958, -16.253, 133.1729
4687.134169, -16.257, 133.1614
4687.500380, -16.261, 133.1500
4687.866591, -16.264, 133.1385
4688.232802, -16.268, 133.1271
4688.599013, -16.272, 133.1157
4688.965224, -16.276, 133.1043
4689.331435, -16.279, 133.0929
4689.697646, -16.283, 133.0815
4690.063857, -16.287, 133.0701
4690.430068, -16.291, 133.0588
4690.796279, -16.294, 133.0474
4691.162490, -16.298, 133.0360
4691.528700, -16.302, 133.0247
4691.894911, -16.306, 133.0134
4692.261122, -16.309, 133.0020
4692.627333, -16.313, 132.9907
4692.993544, -16.317, 132.9794
4693.359755, -16.321, 132.9681
4693.725966, -16.325, 132.9568
4694.092177, -16.328, 132.9455
4694.458388, -16.332, 132.9342
4694.824599, -16.336, 132.9229
4695.190810, -16.340, 132.9116
4695.557021, -16.343, 132.9003
4695.923232, -16.347, 132.8891
4696.289443, -16.351, 132.8778
4696.655654, -16.355, 132.8666
4697.021865, -16.358, 132.8553
4697.388076, -16.362, 132.8441
4697.754287, -16.366, 132.8329
4698.120498, -16.370, 132.8217
4698.486709, -16.373, 132.8105
4698.852920, -16.377, 132.7993
4699.219131, -16.381, 132.7881
4699.585342, -16.385, 132.7769
4699.951553, -16.389, 132.7657
4700.317764, -16.392, 132.7546
4700.683975, -16.396, 132.7434
4701.050186, -16.400, 132.7322
4701.416397, -16.404, 132.7211
4701.782608, -16.407, 132.7100
4702.148819, -16.411, 132.6989
4702.515029, -16.415, 132.6877
4702.881240, -16.419, 132.6766
4703.247451, -16.422, 132.6655
4703.613662, -16.426, 132.6544
4703.979873, -16.430, 132.6433
4704.346084, -16.434, 132.6322
4704.712295, -16.437, 132.6211
4705.078506, -16.441, 132.6100
4705.444717, -16.445, 132.5990
4705.810928, -16.449, 132.5880
4706.177139, -16.453, 132.5769
4706.543350, -16.456, 132.5659
4706.909561, -16.460, 132.5548
4707.275772, -16.464, 132.5438
4707.641983, -16.468, 132.5328
4708.008194, -16.471, 132.5218
4708.374405, -16.475, 132.5107
4708.740616, -16.479, 132.4998
4709.106827, -16.483, 132.4888
4709.473038, -16.486, 132.4778
4709.839249, -16.490, 132.4668
4710.205460, -16.494, 132.4559
4710.571671, -16.498, 132.4449
4710.937882, -16.501, 132.4340
4711.304093, -16.505, 132.4230
4711.670304, -16.509, 132.4121
4712.036515, -16.513, 132.4012
4712.402726, -16.517, 132.3902
4712.768937, -16.520, 132.3793
4713.135148, -16.524, 132.3684
4713.501359, -16.528, 132.3575
4713.867569, -16.532, 132.3466
4714.233780, -16.535, 132.3358
4714.599991, -16.539, 132.3249
4714.966202, -16.543, 132.3140
4715.332413, -16.547, 132.3031
4715.698624, -16.550, 132.2923
4716.064835, -16.554, 132.2814
4716.431046, -16.558, 132.2706
4716.797257, -16.562, 132.2598
4717.163468, -16.565, 132.2490
4717.529679, -16.569, 132.2381
4717.895890, -16.573, 132.2273
4718.262101, -16.577, 132.2165
4718.628312, -16.581, 132.2057
4718.994523, -16.584, 132.1949
4719.360734, -16.588, 132.1842
4719.726945, -16.592, 132.1734
4720.093156, -16.596, 132.1627
4720.459367, -16.599, 132.1519
4720.825578, -16.603, 132.1411
4721.191789, -16.607, 132.1304
4721.558000, -16.611, 132.1197
4721.924211, -16.614, 132.1089
4722.290422, -16.618, 132.0982
4722.656633, -16.622, 132.0875
4723.022844, -16.626, 132.0768
4723.389055, -16.629, 132.0661
4723.755266, -16.633, 132.0554
4724.121477, -16.637, 132.0447
4724.487688, -16.641, 132.0341
4724.853898, -16.644, 132.0234
4725.220109, -16.648, 132.0128
4725.586320, -16.652, 132.0021
4725.952531, -16.656, 131.9915
4726.318742, -16.660, 131.9808
4726.684953, -16.663, 131.9702
4727.051164, -16.667, 131.9596
4727.417375, -16.671, 131.9490
4727.783586, -16.675, 131.9384
4728.149797, -16.678, 131.9278
4728.516008, -16.682, 131.9172
4728.882219, -16.686, 131.9066
4729.248430, -16.690, 131.8960
4729.614641, -16.693, 131.8854
4729.980852, -16.697, 131.8749
4730.347063, -16.701, 131.8643
4730.713274, -16.705, 131.8538
4731.079485, -16.708, 131.8433
4731.445696, -16.712, 131.8327
4731.811907, -16.716, 131.8222
4732.178118, -16.720, 131.8117
4732.544329, -16.724, 131.8011
4732.910540, -16.727, 131.7906
4733.276751, -16.731, 131.7802
4733.642962, -16.735, 131.7697
4734.009173, -16.739, 131.7592
4734.375384, -16.742, 131.7487
4734.741595, -16.746, 131.7383
4735.107806, -16.750, 131.7278
4735.474017, -16.754, 131.7173
4735.840228, -16.757, 131.7069
4736.206438, -16.761, 131.6965
4736.572649, -16.765, 131.6860
4736.938860, -16.769, 131.6756
4737.305071, -16.772, 131.6652
4737.671282, -16.776, 131.6548
4738.037493, -16.780, 131.6444
4738.403704, -16.784, 131.6340
4738.769915, -16.788, 131.6237
4739.136126, -16.791, 131.6133
4739.502337, -16.795, 131.6029
4739.868548, -16.799, 131.5925
4740.234759, -16.803, 131.5822
4740.600970, -16.806, 131.5718
4740.967181, -16.810, 131.5615
4741.333392, -16.814, 131.5511
4741.699603, -16.818, 131.5408
4742.065814, -16.821, 131.5305
4742.432025, -16.825, 131.5202
4742.798236, -16.829, 131.5099
4743.164447, -16.833, 131.4996
4743.530658, -16.836, 131.4893
4743.896869, -16.840, 131.4791
4744.263080, -16.844, 131.4688
4744.629291, -16.848, 131.4585
4744.995502, -16.852, 131.4482
4745.361713, -16.855, 131.4380
4745.727924, -16.859, 131.4278
4746.094135, -16.863, 131.4175
4746.460346, -16.867, 131.4073
4746.826557, -16.870, 131.3971
4747.192768, -16.874, 131.3868
4747.558978, -16.878, 131.3766
4747.925189, -16.882, 131.3665
4748.291400, -16.885, 131.3563
4748.657611, -16.889, 131.3461
4749.023822, -16.893, 131.3359
4749.390033, -16.897, 131.3257
4749.756244, -16.900, 131.3156
4750.122455, -16.904, 131.3054
4750.488666, -16.908, 131.2953
4750.854877, -16.912, 131.2851
4751.221088, -16.916, 131.2750
4751.587299, -16.919, 131.2649
4751.953510, -16.923, 131.2548
4752.319721, -16.927, 131.2446
4752.685932, -16.931, 131.2345
4753.052143, -16.934, 131.2244
4753.418354, -16.938, 131.2144
4753.784565, -16.942, 131.2043
4754.150776, -16.946, 131.1942
4754.516987, -16.949, 131.1841
4754.883198, -16.953, 131.1741
4755.249409, -16.957, 131.1640
4755.615620, -16.961, 131.1540
4755.981831, -16.964, 131.1439
4756.348042, -16.968, 131.1339
4756.714253, -16.972, 131.1239
4757.080464, -16.976, 131.1138
4757.446675, -16.980, 131.1038
4757.812886, -16.983, 131.0938
4758.179097, -16.987, 131.0839
4758.545307, -16.991, 131.0739
4758.911518, -16.995, 131.0639
4759.277729, -16.998, 131.0539
4759.643940, -17.002, 131.0439
4760.010151, -17.006, 131.0340
4760.376362, -17.010, 131.0240
4760.742573, -17.013, 131.0141
4761.108784, -17.017, 131.0042
4761.474995, -17.021, 130.9942
4761.841206, -17.025, 130.9843
4762.207417, -17.029, 130.9744
4762.573628, -17.032, 130.9645
4762.939839, -17.036, 130.9546
4763.306050, -17.040, 130.9447
4763.672261, -17.044, 130.9348
4764.038472, -17.047, 130.9249
4764.404683, -17.051, 130.9151
4764.770894, -17.055, 130.9052
4765.137105, -17.059, 130.8954
4765.503316, -17.062, 130.8855
4765.869527, -17.066, 130.8757
4766.235738, -17.070, 130.8658
4766.601949, -17.074, 130.8560
4766.968160, -17.078, 130.8462
4767.334371, -17.081, 130.8364
4767.700582, -17.085, 130.8266
4768.066793, -17.089, 130.8168
4768.433004, -17.093, 130.8070
4768.799215, -17.096, 130.7972
4769.165426, -17.100, 130.7875
4769.531637, -17.104, 130.7777
4769.897847, -17.108, 130.7679
4770.264058, -17.112, 130.7582
4770.630269, -17.115, 130.7485
4770.996480, -17.119, 130.7387
4771.362691, -17.123, 130.7290
4771.728902, -17.127, 130.7193
4772.095113, -17.130, 130.7096
4772.461324, -17.134, 130.6999
4772.827535, -17.138, 130.6902
4773.193746, -17.142, 130.6805
4773.559957, -17.145, 130.6708
4773.926168, -17.149, 130.6611
4774.292379, -17.153, 130.6515
4774.658590, -17.157, 130.6418
4775.024801, -17.161, 130.6321
4775.391012, -17.164, 130.6225
4775.757223, -17.168, 130.6129
4776.123434, -17.172, 130.6032
4776.489645, -17.176, 130.5936
4776.855856, -17.179, 130.5840
4777.222067, -17.183, 130.5744
4777.588278, -17.187, 130.5648
4777.954489, -17.191, 130.5552
4778.320700, -17.195, 130.5456
4778.686911, -17.198, 130.5361
4779.053122, -17.202, 130.5265
4779.419333, -17.206, 130.5169
4779.785544, -17.210, 130.5074
4780.151755, -17.213, 130.4978
4780.517966, -17.217, 130.4883
4780.884176, -17.221, 130.4788
4781.250387, -17.225, 130.4692
4781.616598, -17.229, 130.4597
4781.982809, -17.232, 130.4502
4782.349020, -17.236, 130.4407
4782.715231, -17.240, 130.4312
4783.081442, -17.244, 130.4218
4783.447653, -17.247, 130.4123
4783.813864, -17.251, 130.4028
4784.180075, -17.255, 130.3934
4784.546286, -17.259, 130.3839
4784.912497, -17.263, 130.3745
4785.278708, -17.266, 130.3650
4785.644919, -17.270, 130.3556
4786.011130, -17.274, 130.3462
4786.377341, -17.278, 130.3368
4786.743552, -17.281, 130.3274
4787.109763, -17.285, 130.3180
4787.475974, -17.289, 130.3086
4787.842185, -17.293, 130.2992
4788.208396, -17.297, 130.2898
4788.574607, -17.300, 130.2805
4788.940818, -17.304, 130.2711
4789.307029, -17.308, 130.2617
4789.673240, -17.312, 130.2524
4790.039451, -17.315, 130.2431
4790.405662, -17.319, 130.2338
4790.771873, -17.323, 130.2244
4791.138084, -17.327, 130.2151
4791.504295, -17.331, 130.2058
4791.870506, -17.334, 130.1965
4792.236716, -17.338, 130.1873
4792.602927, -17.342, 130.1780
4792.969138, -17.346, 130.1687
4793.335349, -17.350, 130.1594
4793.701560, -17.353, 130.1502
4794.067771, -17.357, 130.1409
4794.433982, -17.361, 130.1317
4794.800193, -17.365, 130.1224
4795.166404, -17.368, 130.1132
4795.532615, -17.372, 130.1040
4795.898826, -17.376, 130.0948
4796.265037, -17.380, 130.0856
4796.631248, -17.384, 130.0764
4796.997459, -17.387, 130.0673
4797.363670, -17.391, 130.0581
4797.729881, -17.395, 130.0489
4798.096092, -17.399, 130.0397
4798.462303, -17.403, 130.0306
4798.828514, -17.406, 130.0215
4799.194725, -17.410, 130.0123
4799.560936, -17.414, 130.0032
4799.927147, -17.418, 129.9941
4800.293358, -17.421, 129.9850
4800.659569, -17.425, 129.9759
4801.025780, -17.429, 129.9668
4801.391991, -17.433, 129.9577
4801.758202, -17.437, 129.9486
4802.124413, -17.440, 129.9395
4802.490624, -17.444, 129.9305
4802.856835, -17.448, 129.9214
4803.223045, -17.452, 129.9124
4803.589256, -17.456, 129.9034
4803.955467, -17.459, 129.8943
4804.321678, -17.463, 129.8853
4804.687889, -17.467, 129.8763
4805.054100, -17.471, 129.8673
4805.420311, -17.474, 129.8583
4805.786522, -17.478, 129.8493
4806.152733, -17.482, 129.8403
4806.518944, -17.486, 129.8314
4806.885155, -17.490, 129.8224
4807.251366, -17.493, 129.8134
4807.617577, -17.497, 129.8045
4807.983788, -17.501, 129.7955
4808.349999, -17.505, 129.7866
4808.716210, -17.509, 129.7777
4809.082421, -17.512, 129.7688
4809.448632, -17.516, 129.7599
4809.814843, -17.520, 129.7510
4810.181054, -17.524, 129.7421
4810.547265, -17.528, 129.7332
4810.913476, -17.531, 129.7243
4811.279687, -17.535, 129.7155
4811.645898, -17.539, 129.7066
4812.012109, -17.543, 129.6978
4812.378320, -17.547, 129.6889
4812.744531, -17.550, 129.6801
4813.110742, -17.554, 129.6713
4813.476953, -17.558, 129.6624
4813.843164, -17.562, 129.6536
4814.209375, -17.566, 129.6448
4814.575585, -17.569, 129.6360
4814.941796, -17.573, 129.6273
4815.308007, -17.577, 129.6185
4815.674218, -17.581, 129.6097
4816.040429, -17.584, 129.6010
4816.406640, -17.588, 129.5922
4816.772851, -17.592, 129.5835
4817.139062, -17.596, 129.5747
4817.505273, -17.600, 129.5660
4817.871484, -17.603, 129.5573
4818.237695, -17.607, 129.5486
4818.603906, -17.611, 129.5399
4818.970117, -17.615, 129.5312
4819.336328, -17.619, 129.5225
4819.702539, -17.622, 129.5138
4820.068750, -17.626, 129.5051
4820.434961, -17.630, 129.4965
4820.801172, -17.634, 129.4879
4821.167383, -17.638, 129.4792
4821.533594, -17.641, 129.4706
4821.899805, -17.645, 129.4619
4822.266016, -17.649, 129.4533
4822.632227, -17.653, 129.4447
4822.998438, -17.657, 129.4361
4823.364649, -17.660, 129.4275
4823.730860, -17.664, 129.4189
4824.097071, -17.668, 129.4103
4824.463282, -17.672, 129.4017
4824.829493, -17.676, 129.3932
4825.195704, -17.679, 129.3846
4825.561915, -17.683, 129.3761
4825.928125, -17.687, 129.3676
4826.294336, -17.691, 129.3590
4826.660547, -17.695, 129.3505
4827.026758, -17.698, 129.3420
4827.392969, -17.702, 129.3335
4827.759180, -17.706, 129.3250
4828.125391, -17.710, 129.3165
4828.491602, -17.714, 129.3080
4828.857813, -17.717, 129.2995
4829.224024, -17.721, 129.2910
4829.590235, -17.725, 129.2826
4829.956446, -17.729, 129.2741
4830.322657, -17.733, 129.2657
4830.688868, -17.736, 129.2573
4831.055079, -17.740, 129.2488
4831.421290, -17.744, 129.2404
4831.787501, -17.748, 129.2320
4832.153712, -17.752, 129.2236
4832.519923, -17.755, 129.2152
4832.886134, -17.759, 129.2068
4833.252345, -17.763, 129.1985
4833.618556, -17.767, 129.1901
4833.984767, -17.771, 129.1817
4834.350978, -17.774, 129.1733
4834.717189, -17.778, 129.1650
4835.083400, -17.782, 129.1567
4835.449611, -17.786, 129.1483
4835.815822, -17.790, 129.1400
4836.182033, -17.794, 129.1317
4836.548244, -17.797, 129.1234
4836.914454, -17.801, 129.1151
4837.280665, -17.805, 129.1068
4837.646876, -17.809, 129.0985
4838.013087, -17.813, 129.0903
4838.379298, -17.816, 129.0820
4838.745509, -17.820, 129.0737
4839.111720, -17.824, 129.0655
4839.477931, -17.828, 129.0573
4839.844142, -17.832, 129.0490
4840.210353, -17.835, 129.0408
4840.576564, -17.839, 129.0326
4840.942775, -17.843, 129.0244
4841.308986, -17.847, 129.0162
4841.675197, -17.851, 129.0080
4842.041408, -17.854, 128.9998
4842.407619, -17.858, 128.9916
4842.773830, -17.862, 128.9835
4843.140041, -17.866, 128.9753
4843.506252, -17.870, 128.9671
4843.872463, -17.873, 128.9590
4844.238674, -17.877, 128.9509
4844.604885, -17.881, 128.9427
4844.971096, -17.885, 128.9346
4845.337307, -17.889, 128.9265
4845.703518, -17.893, 128.9184
4846.069729, -17.896, 128.9103
4846.435940, -17.900, 128.9022
4846.802151, -17.904, 128.8941
4847.168362, -17.908, 128.8860
4847.534573, -17.912, 128.8780
4847.900784, -17.915, 128.8699
4848.266994, -17.919, 128.8619
4848.633205, -17.923, 128.8538
4848.999416, -17.927, 128.8458
4849.365627, -17.931, 128.8378
4849.731838, -17.934, 128.8298
4850.098049, -17.938, 128.8218
4850.464260, -17.942, 128.8138
4850.830471, -17.946, 128.8058
4851.196682, -17.950, 128.7978
4851.562893, -17.954, 128.7898
4851.929104, -17.957, 128.7819
4852.295315, -17.961, 128.7739
4852.661526, -17.965, 128.7659
4853.027737, -17.969, 128.7580
4853.393948, -17.973, 128.7501
4853.760159, -17.976, 128.7421
4854.126370, -17.980, 128.7342
4854.492581, -17.984, 128.7263
4854.858792, -17.988, 128.7184
4855.225003, -17.992, 128.7105
4855.591214, -17.995, 128.7026
4855.957425, -17.999, 128.6947
4856.323636, -18.003, 128.6869
4856.689847, -18.007, 128.6790
4857.056058, -18.011, 128.6711
4857.422269, -18.015, 128.6633
4857.788480, -18.018, 128.6555
4858.154691, -18.022, 128.6476
4858.520902, -18.026, 128.6398
4858.887113, -18.030, 128.6320
4859.253323, -18.034, 128.6242
4859.619534, -18.037, 128.6164
4859.985745, -18.041, 128.6086
4860.351956, -18.045, 128.6008
4860.718167, -18.049, 128.5931
4861.084378, -18.053, 128.5853
4861.450589, -18.057, 128.5775
4861.816800, -18.060, 128.5698
4862.183011, -18.064, 128.5621
4862.549222, -18.068, 128.5543
4862.915433, -18.072, 128.5466
4863.281644, -18.076, 128.5389
4863.647855, -18.079, 128.5312
4864.014066, -18.083, 128.5235
4864.380277, -18.087, 128.5158
4864.746488, -18.091, 128.5081
4865.112699, -18.095, 128.5004
4865.478910, -18.099, 128.4928
4865.845121, -18.102, 128.4851
4866.211332, -18.106, 128.4775
4866.577543, -18.110, 128.4698
4866.943754, -18.114, 128.4622
4867.309965, -18.118, 128.4546
4867.676176, -18.122, 128.4470
4868.042387, -18.125, 128.4393
4868.408598, -18.129, 128.4318
4868.774809, -18.133, 128.4242
4869.141020, -18.137, 128.4166
4869.507231, -18.141, 128.4090
4869.873442, -18.144, 128.4014
4870.239653, -18.148, 128.3939
4870.605863, -18.152, 128.3864
4870.972074, -18.156, 128.3788
4871.338285, -18.160, 128.3713
4871.704496, -18.164, 128.3637
4872.070707, -18.167, 128.3562
4872.436918, -18.171, 128.3487
4872.803129, -18.175, 128.3412
4873.169340, -18.179, 128.3337
4873.535551, -18.183, 128.3262
4873.901762, -18.187, 128.3188
4874.267973, -18.190, 128.3113
4874.634184, -18.194, 128.3039
4875.000395, -18.198, 128.2964
4875.366606, -18.202, 128.2890
4875.732817, -18.206, 128.2816
4876.099028, -18.210, 128.2741
4876.465239, -18.213, 128.2667
4876.831450, -18.217, 128.2593
4877.197661, -18.221, 128.2519
4877.563872, -18.225, 128.2445
4877.930083, -18.229, 128.2371
4878.296294, -18.232, 128.2298
4878.662505, -18.236, 128.2224
4879.028716, -18.240, 128.2151
4879.394927, -18.244, 128.2077
4879.761138, -18.248, 128.2004
4880.127349, -18.252, 128.1931
4880.493560, -18.255, 128.1857
4880.859771, -18.259, 128.1784
4881.225982, -18.263, 128.1711
4881.592193, -18.267, 128.1638
4881.958403, -18.271, 128.1566
4882.324614, -18.275, 128.1493
4882.690825, -18.278, 128.1420
4883.057036, -18.282, 128.1347
4883.423247, -18.286, 128.1275
4883.789458, -18.290, 128.1202
4884.155669, -18.294, 128.1130
4884.521880, -18.298, 128.1058
4884.888091, -18.301, 128.0986
4885.254302, -18.305, 128.0914
4885.620513, -18.309, 128.0842
4885.986724, -18.313, 128.0770
4886.352935, -18.317, 128.0698
4886.719146, -18.321, 128.0626
4887.085357, -18.324, 128.0555
4887.451568, -18.328, 128.0483
4887.817779, -18.332, 128.0411
4888.183990, -18.336, 128.0340
4888.550201, -18.340, 128.0269
4888.916412, -18.344, 128.0198
4889.282623, -18.347, 128.0126
4889.648834, -18.351, 128.0056
4890.015045, -18.355, 127.9985
4890.381256, -18.359, 127.9914
4890.747467, -18.363, 127.9843
4891.113678, -18.367, 127.9772
4891.479889, -18.370, 127.9702
4891.846100, -18.374, 127.9631
4892.212311, -18.378, 127.9561
4892.578522, -18.382, 127.9490
4892.944732, -18.386, 127.9420
4893.310943, -18.390, 127.9350
